Attacking Type 1,Attacking Type 2,Defending Type 1,Defending Type 2,Effectiveness
Bug,Flying,Flying,Water,1.0
Bug,Flying,Electric,Flying,1.0
Bug,Flying,Flying,Grass,2.0
Bug,Flying,Flying,Ice,1.0
Bug,Flying,Fighting,Flying,0.5
Bug,Flying,Flying,Ground,1.0
Bug,Flying,Flying,Flying,0.5
Bug,Flying,Flying,Psychic,2.0
Bug,Flying,Bug,Flying,1.0
Bug,Flying,Flying,Rock,1.0
Bug,Flying,Flying,Ghost,0.5
Bug,Flying,Dragon,Flying,1.0
Bug,Flying,Dark,Flying,2.0
Bug,Flying,Flying,Steel,0.5
Bug,Flying,Fairy,Flying,0.5
Flying,Rock,Flying,Normal,1.0
Flying,Rock,Flying,Water,1.0
Flying,Rock,Flying,Grass,1.0
Flying,Rock,Fighting,Flying,0.5
Flying,Rock,Flying,Poison,1.0
Flying,Rock,Flying,Ground,0.5
Flying,Rock,Flying,Flying,2.0
Flying,Rock,Flying,Psychic,1.0
Flying,Rock,Bug,Flying,2.0
Flying,Rock,Flying,Rock,1.0
Flying,Rock,Flying,Ghost,1.0
Flying,Rock,Dragon,Flying,1.0
Flying,Rock,Dark,Flying,1.0
Flying,Rock,Flying,Steel,0.5
Flying,Rock,Fairy,Flying,1.0
Flying,Ghost,Flying,Normal,0.0
Flying,Ghost,Electric,Flying,1.0
Flying,Ghost,Flying,Grass,1.0
Flying,Ghost,Fighting,Flying,1.0
Flying,Ghost,Flying,Flying,1.0
Flying,Ghost,Flying,Psychic,2.0
Flying,Ghost,Bug,Flying,1.0
Flying,Ghost,Flying,Rock,1.0
Flying,Ghost,Flying,Ghost,2.0
Flying,Ghost,Dragon,Flying,1.0
Flying,Ghost,Dark,Flying,0.5
Flying,Ghost,Flying,Steel,1.0
Flying,Ghost,Fairy,Flying,1.0
Dragon,Flying,Electric,Flying,1.0
Dragon,Flying,Flying,Grass,1.0
Dragon,Flying,Fighting,Flying,1.0
Dragon,Flying,Flying,Flying,1.0
Dragon,Flying,Flying,Psychic,1.0
Dragon,Flying,Bug,Flying,1.0
Dragon,Flying,Flying,Rock,1.0
Dragon,Flying,Flying,Ghost,1.0
Dragon,Flying,Dragon,Flying,2.0
Dragon,Flying,Dark,Flying,1.0
Dragon,Flying,Flying,Steel,0.5
Dragon,Flying,Fairy,Flying,0.0
Dark,Flying,Electric,Flying,1.0
Dark,Flying,Flying,Grass,1.0
Dark,Flying,Fighting,Flying,0.5
Dark,Flying,Flying,Flying,1.0
Dark,Flying,Flying,Psychic,2.0
Dark,Flying,Bug,Flying,1.0
Dark,Flying,Flying,Rock,1.0
Dark,Flying,Flying,Ghost,2.0
Dark,Flying,Dragon,Flying,1.0
Dark,Flying,Dark,Flying,0.5
Dark,Flying,Flying,Steel,1.0
Dark,Flying,Fairy,Flying,0.5
Flying,Steel,Fire,Flying,0.5
Flying,Steel,Flying,Water,0.5
Flying,Steel,Flying,Grass,1.0
Flying,Steel,Flying,Ice,2.0
Flying,Steel,Fighting,Flying,1.0
Flying,Steel,Flying,Flying,1.0
Flying,Steel,Flying,Psychic,1.0
Flying,Steel,Bug,Flying,1.0
Flying,Steel,Flying,Rock,2.0
Flying,Steel,Flying,Ghost,1.0
Flying,Steel,Dragon,Flying,1.0
Flying,Steel,Dark,Flying,1.0
Flying,Steel,Flying,Steel,0.5
Flying,Steel,Fairy,Flying,2.0
Fairy,Flying,Fire,Flying,0.5
Fairy,Flying,Electric,Flying,1.0
Fairy,Flying,Flying,Grass,1.0
Fairy,Flying,Flying,Poison,0.5
Fairy,Flying,Flying,Flying,1.0
Fairy,Flying,Flying,Psychic,1.0
Fairy,Flying,Bug,Flying,1.0
Fairy,Flying,Flying,Rock,1.0
Fairy,Flying,Flying,Ghost,1.0
Fairy,Flying,Dragon,Flying,2.0
Fairy,Flying,Dark,Flying,2.0
Fairy,Flying,Flying,Steel,0.5
Fairy,Flying,Fairy,Flying,1.0
Flying,Flying,Psychic,Psychic,1.0
Flying,Flying,Bug,Psychic,2.0
Flying,Flying,Psychic,Rock,0.5
Flying,Flying,Ghost,Psychic,1.0
Flying,Flying,Dragon,Psychic,1.0
Flying,Flying,Dark,Psychic,1.0
Flying,Flying,Psychic,Steel,0.5
Flying,Flying,Fairy,Psychic,1.0
Flying,Psychic,Normal,Psychic,1.0
Flying,Psychic,Fire,Psychic,1.0
Flying,Psychic,Psychic,Water,1.0
Flying,Psychic,Electric,Psychic,1.0
Flying,Psychic,Ice,Psychic,1.0
Flying,Psychic,Fighting,Psychic,2.0
Flying,Psychic,Poison,Psychic,2.0
Flying,Psychic,Ground,Psychic,1.0
Flying,Psychic,Flying,Psychic,1.0
Flying,Psychic,Psychic,Psychic,0.5
Flying,Psychic,Bug,Psychic,1.0
Flying,Psychic,Psychic,Rock,1.0
Flying,Psychic,Ghost,Psychic,1.0
Flying,Psychic,Dragon,Psychic,1.0
Flying,Psychic,Dark,Psychic,0.0
Flying,Psychic,Psychic,Steel,0.5
Flying,Psychic,Fairy,Psychic,1.0
Bug,Flying,Normal,Psychic,1.0
Bug,Flying,Fire,Psychic,0.5
Bug,Flying,Psychic,Water,1.0
Bug,Flying,Grass,Psychic,2.0
Bug,Flying,Ice,Psychic,1.0
Bug,Flying,Fighting,Psychic,0.5
Bug,Flying,Poison,Psychic,0.5
Bug,Flying,Ground,Psychic,1.0
Bug,Flying,Flying,Psychic,0.5
Bug,Flying,Psychic,Psychic,2.0
Bug,Flying,Bug,Psychic,1.0
Bug,Flying,Psychic,Rock,1.0
Bug,Flying,Ghost,Psychic,0.5
Bug,Flying,Dragon,Psychic,1.0
Bug,Flying,Dark,Psychic,2.0
Bug,Flying,Psychic,Steel,0.5
Bug,Flying,Fairy,Psychic,0.5
Flying,Rock,Fire,Psychic,2.0
Flying,Rock,Electric,Psychic,1.0
Flying,Rock,Grass,Psychic,1.0
Flying,Rock,Ice,Psychic,2.0
Flying,Rock,Fighting,Psychic,0.5
Flying,Rock,Ground,Psychic,0.5
Flying,Rock,Flying,Psychic,2.0
Flying,Rock,Psychic,Psychic,1.0
Flying,Rock,Bug,Psychic,2.0
Flying,Rock,Psychic,Rock,1.0
Flying,Rock,Ghost,Psychic,1.0
Flying,Rock,Dragon,Psychic,1.0
Flying,Rock,Dark,Psychic,1.0
Flying,Rock,Psychic,Steel,0.5
Flying,Rock,Fairy,Psychic,1.0
Flying,Ghost,Normal,Psychic,0.0
Flying,Ghost,Fire,Psychic,1.0
Flying,Ghost,Psychic,Water,1.0
Flying,Ghost,Grass,Psychic,1.0
Flying,Ghost,Ice,Psychic,1.0
Flying,Ghost,Fighting,Psychic,1.0
Flying,Ghost,Poison,Psychic,1.0
Flying,Ghost,Ground,Psychic,1.0
Flying,Ghost,Flying,Psychic,1.0
Flying,Ghost,Psychic,Psychic,2.0
Flying,Ghost,Bug,Psychic,1.0
Flying,Ghost,Psychic,Rock,1.0
Flying,Ghost,Ghost,Psychic,2.0
Flying,Ghost,Dragon,Psychic,1.0
Flying,Ghost,Dark,Psychic,0.5
Flying,Ghost,Psychic,Steel,1.0
Flying,Ghost,Fairy,Psychic,1.0
Dragon,Flying,Electric,Psychic,1.0
Dragon,Flying,Grass,Psychic,1.0
Dragon,Flying,Fighting,Psychic,1.0
Dragon,Flying,Psychic,Psychic,1.0
Dragon,Flying,Bug,Psychic,1.0
Dragon,Flying,Psychic,Rock,1.0
Dragon,Flying,Ghost,Psychic,1.0
Dragon,Flying,Dragon,Psychic,2.0
Dragon,Flying,Dark,Psychic,1.0
Dragon,Flying,Psychic,Steel,0.5
Dragon,Flying,Fairy,Psychic,0.0
Dark,Flying,Normal,Psychic,1.0
Dark,Flying,Fire,Psychic,1.0
Dark,Flying,Psychic,Water,1.0
Dark,Flying,Grass,Psychic,1.0
Dark,Flying,Ice,Psychic,1.0
Dark,Flying,Fighting,Psychic,0.5
Dark,Flying,Poison,Psychic,1.0
Dark,Flying,Ground,Psychic,1.0
Dark,Flying,Flying,Psychic,1.0
Dark,Flying,Psychic,Psychic,2.0
Dark,Flying,Bug,Psychic,1.0
Dark,Flying,Psychic,Rock,1.0
Dark,Flying,Ghost,Psychic,2.0
Dark,Flying,Dragon,Psychic,1.0
Dark,Flying,Dark,Psychic,0.5
Dark,Flying,Psychic,Steel,1.0
Dark,Flying,Fairy,Psychic,0.5
Flying,Steel,Fire,Psychic,0.5
Flying,Steel,Psychic,Water,0.5
Flying,Steel,Grass,Psychic,1.0
Flying,Steel,Ice,Psychic,2.0
Flying,Steel,Fighting,Psychic,1.0
Flying,Steel,Psychic,Psychic,1.0
Flying,Steel,Bug,Psychic,1.0
Flying,Steel,Psychic,Rock,2.0
Flying,Steel,Ghost,Psychic,1.0
Flying,Steel,Dragon,Psychic,1.0
Flying,Steel,Dark,Psychic,1.0
Flying,Steel,Psychic,Steel,0.5
Flying,Steel,Fairy,Psychic,2.0
Fairy,Flying,Fire,Psychic,0.5
Fairy,Flying,Electric,Psychic,1.0
Fairy,Flying,Grass,Psychic,1.0
Fairy,Flying,Poison,Psychic,0.5
Fairy,Flying,Psychic,Psychic,1.0
Fairy,Flying,Bug,Psychic,1.0
Fairy,Flying,Psychic,Rock,1.0
Fairy,Flying,Ghost,Psychic,1.0
Fairy,Flying,Dragon,Psychic,2.0
Fairy,Flying,Dark,Psychic,2.0
Fairy,Flying,Psychic,Steel,0.5
Fairy,Flying,Fairy,Psychic,1.0
Flying,Flying,Bug,Bug,4.0
Flying,Flying,Bug,Rock,1.0
Flying,Flying,Bug,Ghost,2.0
Flying,Flying,Bug,Dragon,2.0
Flying,Flying,Bug,Dark,2.0
Flying,Flying,Bug,Steel,1.0
Flying,Flying,Bug,Fairy,2.0
Flying,Psychic,Bug,Normal,2.0
Flying,Psychic,Bug,Fire,2.0
Flying,Psychic,Bug,Water,2.0
Flying,Psychic,Bug,Electric,2.0
Flying,Psychic,Bug,Ice,2.0
Flying,Psychic,Bug,Fighting,4.0
Flying,Psychic,Bug,Poison,4.0
Flying,Psychic,Bug,Ground,2.0
Flying,Psychic,Bug,Flying,2.0
Flying,Psychic,Bug,Bug,2.0
Flying,Psychic,Bug,Rock,2.0
Flying,Psychic,Bug,Ghost,2.0
Flying,Psychic,Bug,Dragon,2.0
Flying,Psychic,Bug,Dark,0.0
Flying,Psychic,Bug,Steel,1.0
Flying,Psychic,Bug,Fairy,2.0
Bug,Flying,Bug,Normal,2.0
Bug,Flying,Bug,Water,2.0
Bug,Flying,Bug,Electric,2.0
Bug,Flying,Bug,Grass,4.0
Bug,Flying,Bug,Ice,2.0
Bug,Flying,Bug,Fighting,1.0
Bug,Flying,Bug,Ground,2.0
Bug,Flying,Bug,Psychic,4.0
Bug,Flying,Bug,Bug,2.0
Bug,Flying,Bug,Rock,2.0
Bug,Flying,Bug,Ghost,1.0
Bug,Flying,Bug,Dragon,2.0
Bug,Flying,Bug,Dark,4.0
Bug,Flying,Bug,Steel,1.0
Bug,Flying,Bug,Fairy,1.0
Flying,Rock,Bug,Fire,4.0
Flying,Rock,Bug,Electric,2.0
Flying,Rock,Bug,Grass,2.0
Flying,Rock,Bug,Ice,4.0
Flying,Rock,Bug,Fighting,1.0
Flying,Rock,Bug,Ground,1.0
Flying,Rock,Bug,Flying,4.0
Flying,Rock,Bug,Bug,4.0
Flying,Rock,Bug,Rock,2.0
Flying,Rock,Bug,Ghost,2.0
Flying,Rock,Bug,Dragon,2.0
Flying,Rock,Bug,Dark,2.0
Flying,Rock,Bug,Steel,1.0
Flying,Rock,Bug,Fairy,2.0
Flying,Ghost,Bug,Normal,0.0
Flying,Ghost,Bug,Fire,2.0
Flying,Ghost,Bug,Water,2.0
Flying,Ghost,Bug,Electric,2.0
Flying,Ghost,Bug,Ice,2.0
Flying,Ghost,Bug,Poison,2.0
Flying,Ghost,Bug,Ground,2.0
Flying,Ghost,Bug,Flying,2.0
Flying,Ghost,Bug,Psychic,4.0
Flying,Ghost,Bug,Bug,2.0
Flying,Ghost,Bug,Rock,2.0
Flying,Ghost,Bug,Ghost,4.0
Flying,Ghost,Bug,Dragon,2.0
Flying,Ghost,Bug,Dark,1.0
Flying,Ghost,Bug,Steel,2.0
Flying,Ghost,Bug,Fairy,2.0
Dragon,Flying,Bug,Normal,2.0
Dragon,Flying,Bug,Fire,2.0
Dragon,Flying,Bug,Water,2.0
Dragon,Flying,Bug,Electric,2.0
Dragon,Flying,Bug,Ice,2.0
Dragon,Flying,Bug,Poison,2.0
Dragon,Flying,Bug,Ground,2.0
Dragon,Flying,Bug,Flying,2.0
Dragon,Flying,Bug,Psychic,2.0
Dragon,Flying,Bug,Bug,2.0
Dragon,Flying,Bug,Rock,2.0
Dragon,Flying,Bug,Ghost,2.0
Dragon,Flying,Bug,Dragon,4.0
Dragon,Flying,Bug,Dark,2.0
Dragon,Flying,Bug,Steel,1.0
Dragon,Flying,Bug,Fairy,0.0
Dark,Flying,Bug,Normal,2.0
Dark,Flying,Bug,Fire,2.0
Dark,Flying,Bug,Water,2.0
Dark,Flying,Bug,Electric,2.0
Dark,Flying,Bug,Ice,2.0
Dark,Flying,Bug,Fighting,1.0
Dark,Flying,Bug,Poison,2.0
Dark,Flying,Bug,Ground,2.0
Dark,Flying,Bug,Flying,2.0
Dark,Flying,Bug,Psychic,4.0
Dark,Flying,Bug,Bug,2.0
Dark,Flying,Bug,Rock,2.0
Dark,Flying,Bug,Ghost,4.0
Dark,Flying,Bug,Dragon,2.0
Dark,Flying,Bug,Dark,1.0
Dark,Flying,Bug,Steel,2.0
Dark,Flying,Bug,Fairy,1.0
Flying,Steel,Bug,Normal,2.0
Flying,Steel,Bug,Electric,1.0
Flying,Steel,Bug,Ice,4.0
Flying,Steel,Bug,Poison,2.0
Flying,Steel,Bug,Ground,2.0
Flying,Steel,Bug,Flying,2.0
Flying,Steel,Bug,Psychic,2.0
Flying,Steel,Bug,Bug,2.0
Flying,Steel,Bug,Rock,4.0
Flying,Steel,Bug,Ghost,2.0
Flying,Steel,Bug,Dragon,2.0
Flying,Steel,Bug,Dark,2.0
Flying,Steel,Bug,Steel,1.0
Flying,Steel,Bug,Fairy,4.0
Fairy,Flying,Bug,Normal,2.0
Fairy,Flying,Bug,Water,2.0
Fairy,Flying,Bug,Electric,2.0
Fairy,Flying,Bug,Ice,2.0
Fairy,Flying,Bug,Fighting,4.0
Fairy,Flying,Bug,Ground,2.0
Fairy,Flying,Bug,Flying,2.0
Fairy,Flying,Bug,Psychic,2.0
Fairy,Flying,Bug,Bug,2.0
Fairy,Flying,Bug,Rock,2.0
Fairy,Flying,Bug,Ghost,2.0
Fairy,Flying,Bug,Dragon,4.0
Fairy,Flying,Bug,Dark,4.0
Fairy,Flying,Bug,Steel,1.0
Fairy,Flying,Bug,Fairy,2.0
Flying,Flying,Rock,Rock,0.25
Flying,Flying,Ghost,Rock,0.5
Flying,Flying,Dragon,Rock,0.5
Flying,Flying,Dark,Rock,0.5
Flying,Flying,Rock,Steel,0.25
Flying,Flying,Fairy,Rock,0.5
Flying,Psychic,Normal,Rock,0.5
Flying,Psychic,Fire,Rock,0.5
Flying,Psychic,Rock,Water,0.5
Flying,Psychic,Grass,Rock,0.5
Flying,Psychic,Ice,Rock,0.5
Flying,Psychic,Fighting,Rock,1.0
Flying,Psychic,Ground,Rock,0.5
Flying,Psychic,Flying,Rock,0.5
Flying,Psychic,Psychic,Rock,0.25
Flying,Psychic,Bug,Rock,0.5
Flying,Psychic,Rock,Rock,0.5
Flying,Psychic,Ghost,Rock,0.5
Flying,Psychic,Dragon,Rock,0.5
Flying,Psychic,Dark,Rock,0.0
Flying,Psychic,Rock,Steel,0.25
Flying,Psychic,Fairy,Rock,0.5
Bug,Flying,Normal,Rock,0.5
Bug,Flying,Fire,Rock,0.25
Bug,Flying,Rock,Water,0.5
Bug,Flying,Grass,Rock,1.0
Bug,Flying,Ice,Rock,0.5
Bug,Flying,Fighting,Rock,0.25
Bug,Flying,Poison,Rock,0.25
Bug,Flying,Ground,Rock,0.5
Bug,Flying,Flying,Rock,0.25
Bug,Flying,Bug,Rock,0.5
Bug,Flying,Rock,Rock,0.5
Bug,Flying,Ghost,Rock,0.25
Bug,Flying,Dragon,Rock,0.5
Bug,Flying,Dark,Rock,1.0
Bug,Flying,Rock,Steel,0.25
Bug,Flying,Fairy,Rock,0.25
Flying,Rock,Normal,Rock,0.5
Flying,Rock,Rock,Water,0.5
Flying,Rock,Grass,Rock,0.5
Flying,Rock,Fighting,Rock,0.25
Flying,Rock,Poison,Rock,0.5
Flying,Rock,Ground,Rock,0.25
Flying,Rock,Psychic,Rock,0.5
Flying,Rock,Bug,Rock,1.0
Flying,Rock,Rock,Rock,0.5
Flying,Rock,Ghost,Rock,0.5
Flying,Rock,Dragon,Rock,0.5
Flying,Rock,Dark,Rock,0.5
Flying,Rock,Rock,Steel,0.25
Flying,Rock,Fairy,Rock,0.5
Flying,Ghost,Normal,Rock,0.0
Flying,Ghost,Fire,Rock,0.5
Flying,Ghost,Rock,Water,0.5
Flying,Ghost,Grass,Rock,0.5
Flying,Ghost,Ice,Rock,0.5
Flying,Ghost,Fighting,Rock,0.5
Flying,Ghost,Poison,Rock,0.5
Flying,Ghost,Ground,Rock,0.5
Flying,Ghost,Flying,Rock,0.5
Flying,Ghost,Bug,Rock,0.5
Flying,Ghost,Rock,Rock,0.5
Flying,Ghost,Ghost,Rock,1.0
Flying,Ghost,Dragon,Rock,0.5
Flying,Ghost,Dark,Rock,0.25
Flying,Ghost,Rock,Steel,0.5
Flying,Ghost,Fairy,Rock,0.5
Dragon,Flying,Normal,Rock,0.5
Dragon,Flying,Fire,Rock,0.5
Dragon,Flying,Rock,Water,0.5
Dragon,Flying,Grass,Rock,0.5
Dragon,Flying,Ice,Rock,0.5
Dragon,Flying,Fighting,Rock,0.5
Dragon,Flying,Poison,Rock,0.5
Dragon,Flying,Ground,Rock,0.5
Dragon,Flying,Flying,Rock,0.5
Dragon,Flying,Psychic,Rock,0.5
Dragon,Flying,Bug,Rock,0.5
Dragon,Flying,Rock,Rock,0.5
Dragon,Flying,Ghost,Rock,0.5
Dragon,Flying,Dragon,Rock,1.0
Dragon,Flying,Dark,Rock,0.5
Dragon,Flying,Rock,Steel,0.25
Dragon,Flying,Fairy,Rock,0.0
Dark,Flying,Normal,Rock,0.5
Dark,Flying,Fire,Rock,0.5
Dark,Flying,Rock,Water,0.5
Dark,Flying,Grass,Rock,0.5
Dark,Flying,Ice,Rock,0.5
Dark,Flying,Fighting,Rock,0.25
Dark,Flying,Poison,Rock,0.5
Dark,Flying,Ground,Rock,0.5
Dark,Flying,Flying,Rock,0.5
Dark,Flying,Bug,Rock,0.5
Dark,Flying,Rock,Rock,0.5
Dark,Flying,Ghost,Rock,1.0
Dark,Flying,Dragon,Rock,0.5
Dark,Flying,Dark,Rock,0.25
Dark,Flying,Rock,Steel,0.5
Dark,Flying,Fairy,Rock,0.25
Flying,Steel,Normal,Rock,0.5
Flying,Steel,Fire,Rock,0.25
Flying,Steel,Rock,Water,0.25
Flying,Steel,Electric,Rock,0.25
Flying,Steel,Grass,Rock,0.5
Flying,Steel,Ice,Rock,1.0
Flying,Steel,Fighting,Rock,0.5
Flying,Steel,Poison,Rock,0.5
Flying,Steel,Ground,Rock,0.5
Flying,Steel,Flying,Rock,0.5
Flying,Steel,Psychic,Rock,0.5
Flying,Steel,Bug,Rock,0.5
Flying,Steel,Rock,Rock,1.0
Flying,Steel,Ghost,Rock,0.5
Flying,Steel,Dragon,Rock,0.5
Flying,Steel,Dark,Rock,0.5
Flying,Steel,Rock,Steel,0.25
Flying,Steel,Fairy,Rock,1.0
Fairy,Flying,Normal,Rock,0.5
Fairy,Flying,Fire,Rock,0.25
Fairy,Flying,Rock,Water,0.5
Fairy,Flying,Grass,Rock,0.5
Fairy,Flying,Ice,Rock,0.5
Fairy,Flying,Fighting,Rock,1.0
Fairy,Flying,Poison,Rock,0.25
Fairy,Flying,Ground,Rock,0.5
Fairy,Flying,Flying,Rock,0.5
Fairy,Flying,Psychic,Rock,0.5
Fairy,Flying,Bug,Rock,0.5
Fairy,Flying,Rock,Rock,0.5
Fairy,Flying,Ghost,Rock,0.5
Fairy,Flying,Dragon,Rock,1.0
Fairy,Flying,Dark,Rock,1.0
Fairy,Flying,Rock,Steel,0.25
Fairy,Flying,Fairy,Rock,0.5
Flying,Flying,Ghost,Ghost,1.0
Flying,Flying,Dragon,Ghost,1.0
Flying,Flying,Dark,Ghost,1.0
Flying,Flying,Ghost,Steel,0.5
Flying,Flying,Fairy,Ghost,1.0
Flying,Psychic,Electric,Ghost,1.0
Flying,Psychic,Ghost,Grass,1.0
Flying,Psychic,Ghost,Poison,2.0
Flying,Psychic,Ghost,Psychic,0.5
Flying,Psychic,Bug,Ghost,1.0
Flying,Psychic,Ghost,Rock,1.0
Flying,Psychic,Ghost,Ghost,1.0
Flying,Psychic,Dragon,Ghost,1.0
Flying,Psychic,Dark,Ghost,0.0
Flying,Psychic,Ghost,Steel,0.5
Flying,Psychic,Fairy,Ghost,1.0
Bug,Flying,Ghost,Normal,1.0
Bug,Flying,Ghost,Water,1.0
Bug,Flying,Electric,Ghost,1.0
Bug,Flying,Ghost,Grass,2.0
Bug,Flying,Ghost,Ice,1.0
Bug,Flying,Fighting,Ghost,0.5
Bug,Flying,Ghost,Ground,1.0
Bug,Flying,Ghost,Psychic,2.0
Bug,Flying,Ghost,Rock,1.0
Bug,Flying,Ghost,Ghost,0.5
Bug,Flying,Dragon,Ghost,1.0
Bug,Flying,Dark,Ghost,2.0
Bug,Flying,Ghost,Steel,0.5
Bug,Flying,Fairy,Ghost,0.5
Flying,Rock,Fire,Ghost,2.0
Flying,Rock,Electric,Ghost,1.0
Flying,Rock,Ghost,Grass,1.0
Flying,Rock,Ghost,Ice,2.0
Flying,Rock,Fighting,Ghost,0.5
Flying,Rock,Ghost,Ground,0.5
Flying,Rock,Flying,Ghost,2.0
Flying,Rock,Ghost,Rock,1.0
Flying,Rock,Ghost,Ghost,1.0
Flying,Rock,Dragon,Ghost,1.0
Flying,Rock,Dark,Ghost,1.0
Flying,Rock,Ghost,Steel,0.5
Flying,Rock,Fairy,Ghost,1.0
Flying,Ghost,Ghost,Normal,0.0
Flying,Ghost,Fire,Ghost,1.0
Flying,Ghost,Ghost,Water,1.0
Flying,Ghost,Ghost,Grass,1.0
Flying,Ghost,Ghost,Ice,1.0
Flying,Ghost,Fighting,Ghost,1.0
Flying,Ghost,Ghost,Poison,1.0
Flying,Ghost,Ghost,Ground,1.0
Flying,Ghost,Flying,Ghost,1.0
Flying,Ghost,Bug,Ghost,1.0
Flying,Ghost,Ghost,Ghost,2.0
Flying,Ghost,Dragon,Ghost,1.0
Flying,Ghost,Dark,Ghost,0.5
Flying,Ghost,Ghost,Steel,1.0
Flying,Ghost,Fairy,Ghost,1.0
Dragon,Flying,Electric,Ghost,1.0
Dragon,Flying,Ghost,Grass,1.0
Dragon,Flying,Fighting,Ghost,1.0
Dragon,Flying,Bug,Ghost,1.0
Dragon,Flying,Ghost,Rock,1.0
Dragon,Flying,Ghost,Ghost,1.0
Dragon,Flying,Dragon,Ghost,2.0
Dragon,Flying,Dark,Ghost,1.0
Dragon,Flying,Ghost,Steel,0.5
Dragon,Flying,Fairy,Ghost,0.0
Dark,Flying,Ghost,Normal,1.0
Dark,Flying,Fire,Ghost,1.0
Dark,Flying,Ghost,Water,1.0
Dark,Flying,Ghost,Grass,1.0
Dark,Flying,Ghost,Ice,1.0
Dark,Flying,Fighting,Ghost,0.5
Dark,Flying,Ghost,Poison,1.0
Dark,Flying,Ghost,Ground,1.0
Dark,Flying,Flying,Ghost,1.0
Dark,Flying,Bug,Ghost,1.0
Dark,Flying,Ghost,Ghost,2.0
Dark,Flying,Dragon,Ghost,1.0
Dark,Flying,Dark,Ghost,0.5
Dark,Flying,Ghost,Steel,1.0
Dark,Flying,Fairy,Ghost,0.5
Flying,Steel,Fire,Ghost,0.5
Flying,Steel,Ghost,Water,0.5
Flying,Steel,Ghost,Grass,1.0
Flying,Steel,Ghost,Ice,2.0
Flying,Steel,Fighting,Ghost,1.0
Flying,Steel,Bug,Ghost,1.0
Flying,Steel,Ghost,Rock,2.0
Flying,Steel,Ghost,Ghost,1.0
Flying,Steel,Dragon,Ghost,1.0
Flying,Steel,Dark,Ghost,1.0
Flying,Steel,Ghost,Steel,0.5
Flying,Steel,Fairy,Ghost,2.0
Fairy,Flying,Fire,Ghost,0.5
Fairy,Flying,Electric,Ghost,1.0
Fairy,Flying,Ghost,Grass,1.0
Fairy,Flying,Ghost,Poison,0.5
Fairy,Flying,Bug,Ghost,1.0
Fairy,Flying,Ghost,Rock,1.0
Fairy,Flying,Ghost,Ghost,1.0
Fairy,Flying,Dragon,Ghost,2.0
Fairy,Flying,Dark,Ghost,2.0
Fairy,Flying,Ghost,Steel,0.5
Fairy,Flying,Fairy,Ghost,1.0
Flying,Flying,Dragon,Dragon,1.0
Flying,Flying,Dark,Dragon,1.0
Flying,Flying,Dragon,Steel,0.5
Flying,Flying,Dragon,Fairy,1.0
Flying,Psychic,Dragon,Electric,1.0
Flying,Psychic,Dragon,Grass,1.0
Flying,Psychic,Dragon,Poison,2.0
Flying,Psychic,Dragon,Psychic,0.5
Flying,Psychic,Bug,Dragon,1.0
Flying,Psychic,Dragon,Rock,1.0
Flying,Psychic,Dragon,Dragon,1.0
Flying,Psychic,Dark,Dragon,0.0
Flying,Psychic,Dragon,Steel,0.5
Flying,Psychic,Dragon,Fairy,1.0
Bug,Flying,Dragon,Fire,0.5
Bug,Flying,Dragon,Electric,1.0
Bug,Flying,Dragon,Fighting,0.5
Bug,Flying,Dragon,Poison,0.5
Bug,Flying,Dragon,Flying,0.5
Bug,Flying,Dragon,Psychic,2.0
Bug,Flying,Bug,Dragon,1.0
Bug,Flying,Dragon,Rock,1.0
Bug,Flying,Dragon,Ghost,0.5
Bug,Flying,Dragon,Dragon,1.0
Bug,Flying,Dark,Dragon,2.0
Bug,Flying,Dragon,Steel,0.5
Bug,Flying,Dragon,Fairy,0.5
Flying,Rock,Dragon,Fire,2.0
Flying,Rock,Dragon,Electric,1.0
Flying,Rock,Dragon,Grass,1.0
Flying,Rock,Dragon,Ice,2.0
Flying,Rock,Dragon,Fighting,0.5
Flying,Rock,Dragon,Ground,0.5
Flying,Rock,Dragon,Flying,2.0
Flying,Rock,Dragon,Rock,1.0
Flying,Rock,Dragon,Dragon,1.0
Flying,Rock,Dark,Dragon,1.0
Flying,Rock,Dragon,Steel,0.5
Flying,Rock,Dragon,Fairy,1.0
Flying,Ghost,Dragon,Normal,0.0
Flying,Ghost,Dragon,Electric,1.0
Flying,Ghost,Dragon,Grass,1.0
Flying,Ghost,Dragon,Fighting,1.0
Flying,Ghost,Dragon,Psychic,2.0
Flying,Ghost,Bug,Dragon,1.0
Flying,Ghost,Dragon,Rock,1.0
Flying,Ghost,Dragon,Ghost,2.0
Flying,Ghost,Dragon,Dragon,1.0
Flying,Ghost,Dark,Dragon,0.5
Flying,Ghost,Dragon,Steel,1.0
Flying,Ghost,Dragon,Fairy,1.0
Dragon,Flying,Dragon,Normal,1.0
Dragon,Flying,Dragon,Fire,1.0
Dragon,Flying,Dragon,Water,1.0
Dragon,Flying,Dragon,Grass,1.0
Dragon,Flying,Dragon,Ice,1.0
Dragon,Flying,Dragon,Fighting,1.0
Dragon,Flying,Dragon,Poison,1.0
Dragon,Flying,Dragon,Ground,1.0
Dragon,Flying,Dragon,Flying,1.0
Dragon,Flying,Dragon,Psychic,1.0
Dragon,Flying,Bug,Dragon,1.0
Dragon,Flying,Dragon,Ghost,1.0
Dragon,Flying,Dragon,Dragon,2.0
Dragon,Flying,Dark,Dragon,1.0
